cluster_kmeans,mean,std,cv,min,max,median,skewness,kurtosis,trend_slope,winter_summer_ratio,peak_month,weekend_weekday_ratio,autocorr_lag1,autocorr_lag7,entropy,zero_days
0,1.1862241758811758,1.8882046911587753,2.5627117679925937,0.32219101123595506,21.532084876404497,0.7272957602996255,5.4157923590554775,63.17897452303711,0.00029183076512565904,541.7671691713304,5.086142322097379,1.9137619013483353,0.2923513635674745,0.12400167614682646,0.6614736735814938,217.56367041198502
1,21.722475686891435,13.544064615656847,0.7168272619355194,4.757382058648111,69.58767587839628,18.61394152186879,0.9724256087661971,1.4729651273914957,-0.015926260191747768,750.8917934265957,6.539761431411531,1.0180139669352744,0.8063576923856257,0.6807958821238415,3.4155870122849423,5.956593770709079
2,6.718873307687383,2.6646574346876477,0.4383417671400513,2.2527039540550198,18.216738037727758,6.278409603358343,1.0263450170577104,2.884376008465358,-3.343690083418258e-05,1.4325800783134035,7.077027509824937,1.0754591539201575,0.38750111043556534,0.2911685508747595,3.430327793504164,2.4587352625937835
